MSE	Model	times
0.0609485751951897	Human-only	0-742 kya
0.0582108036374056	Human-only	0-742 kya
0.0570375285201687	Human-only	0-742 kya
0.0576691708938694	Human-only	0-742 kya
0.0590120703932667	Human-only	0-742 kya
0.0967806869731894	Human-only	0-742 kya
0.0833266526112595	Human-only	0-742 kya
0.0882914852251745	Human-only	0-742 kya
0.0716344648396874	Human-only	0-742 kya
0.064413330804098	Human-only	0-742 kya
0.134800306368725	Human-only	0-742 kya
0.115376088263589	Human-only	0-742 kya
0.0633040509791245	Human-only	0-742 kya
0.123121135334704	Human-only	0-742 kya
0.0895466582326335	Human-only	0-742 kya
0.0887071269797798	Human-only	0-742 kya
0.0766199609210424	Human-only	0-742 kya
0.0620946760671484	Human-only	0-742 kya
0.0589358579932154	Human-only	0-742 kya
0.0846786601492968	Human-only	0-742 kya
0.107661600701553	Human-only	0-742 kya
0.0611032975298473	Human-only	0-742 kya
0.0879835707709193	Human-only	0-742 kya
0.0658214119470885	Human-only	0-742 kya
0.0818774327708818	Human-only	0-742 kya
0.102339828254925	Human-only	0-742 kya
0.0606316567874746	Human-only	0-742 kya
0.141723172240325	Human-only	0-742 kya
0.0692674688078137	Human-only	0-742 kya
0.0592296937286034	Human-only	0-742 kya
0.0655425737961731	Human-only	0-742 kya
0.0531571043018493	Human-only	0-742 kya
0.0533448922848411	Human-only	0-742 kya
0.0594701283997217	Human-only	0-742 kya
0.0596568132753474	Human-only	0-742 kya
0.0564998320004446	Human-only	0-742 kya
0.170155548372119	Human-only	0-742 kya
0.0832421135987024	Human-only	0-742 kya
0.0622893290567657	Human-only	0-742 kya
0.0560206963088704	Human-only	0-742 kya
0.0543432269936964	Human-only	0-742 kya
0.0538903433311764	Human-only	0-742 kya
0.0584763691486915	Human-only	0-742 kya
0.0690559941947197	Human-only	0-742 kya
0.0642211099519609	Human-only	0-742 kya
0.0650380414180213	Human-only	0-742 kya
0.103531686793407	Human-only	0-742 kya
0.0630771723795293	Human-only	0-742 kya
0.0592323947591097	Human-only	0-742 kya
0.0525361678021863	Human-only	0-742 kya
0.0610857506251526	Human-only	0-742 kya
0.0539497677036421	Human-only	0-742 kya
0.0591680220349541	Human-only	0-742 kya
0.0549475016875935	Human-only	0-742 kya
0.0580019547393451	Human-only	0-742 kya
0.102775150046384	Human-only	0-742 kya
0.0908063691147054	Human-only	0-742 kya
0.0682908034731985	Human-only	0-742 kya
0.272400854227495	Human-only	0-742 kya
0.309394729570497	Human-only	0-742 kya
0.0929908588368014	Human-only	0-742 kya
0.0630495718145799	Human-only	0-742 kya
0.0917356719663922	Human-only	0-742 kya
0.198347062862514	Human-only	0-742 kya
0.336318578494633	Human-only	0-742 kya
0.10108723378655	Human-only	0-742 kya
0.0647162450429089	Human-only	0-742 kya
0.0631124409421104	Human-only	0-742 kya
0.0611128728469464	Human-only	0-742 kya
0.0607953051715796	Human-only	0-742 kya
0.0563130207696064	Human-only	0-742 kya
0.0583393524815558	Human-only	0-742 kya
0.0759108159528727	Human-only	0-742 kya
0.122835075230382	Human-only	0-742 kya
0.134071021849359	Human-only	0-742 kya
0.0758593404111085	Human-only	0-742 kya
0.060929566963217	Human-only	0-742 kya
0.124094612485452	Human-only	0-742 kya
0.193945885821532	Human-only	0-742 kya
0.0918532775442702	Human-only	0-742 kya
0.0889680169768918	Human-only	0-742 kya
0.0594208822426407	Human-only	0-742 kya
0.147414909374135	Human-only	0-742 kya
0.0794517456315507	Human-only	0-742 kya
0.0655321462873073	Human-only	0-742 kya
0.0647033745911451	Human-only	0-742 kya
0.0574997434749908	Human-only	0-742 kya
0.0598291012326201	Human-only	0-742 kya
0.0582813705297822	Human-only	0-742 kya
0.16305378529273	Human-only	0-742 kya
0.0703547839414675	Human-only	0-742 kya
0.0564514825932074	Human-only	0-742 kya
0.0622276123777084	Human-only	0-742 kya
0.109804342887734	Human-only	0-742 kya
0.0941618847870424	Human-only	0-742 kya
0.0649528486995377	Human-only	0-742 kya
0.0759591068342405	Human-only	0-742 kya
0.0732025534837355	Human-only	0-742 kya
0.0767626949927127	Human-only	0-742 kya
0.148732555518211	Human-only	0-742 kya
0.0953471354898467	Human-only	0-742 kya
0.0755628904459061	Human-only	0-742 kya
0.0572156246668738	Human-only	0-742 kya
0.0487128199608593	Human-only	0-742 kya
0.049646990292652	Human-only	0-742 kya
0.0583607407612754	Human-only	0-742 kya
0.0494704921615228	Human-only	0-742 kya
0.0546485749854231	Human-only	0-742 kya
0.0558844763548245	Human-only	0-742 kya
0.0608927159612256	Human-only	0-742 kya
0.0533981230469217	Human-only	0-742 kya
0.0574743684455184	Human-only	0-742 kya
0.055811131665942	Human-only	0-742 kya
0.0938732927555217	Human-only	0-742 kya
0.199259361700027	Human-only	0-742 kya
0.445211256974122	Human-only	0-742 kya
0.368983548374739	Human-only	0-742 kya
0.205058763939894	Human-only	0-742 kya
0.0524221180141871	Human-only	0-742 kya
0.177201448469664	Human-only	0-742 kya
0.339740977907899	Human-only	0-742 kya
0.387476332516731	Human-only	0-742 kya
0.299416416542175	Human-only	0-742 kya
0.092370507804754	Human-only	0-742 kya
0.119755620203688	Human-only	0-742 kya
0.114341444075031	Human-only	0-742 kya
0.19066705801608	Human-only	0-742 kya
0.0985360074646028	Human-only	0-742 kya
0.166514722800916	Human-only	0-742 kya
0.0972501513302112	Human-only	0-742 kya
0.0569184434372494	Human-only	0-742 kya
0.0573060438321314	Human-only	0-742 kya
0.0520210355683991	Human-only	0-742 kya
0.0591410422068265	Human-only	0-742 kya
0.0561664113798557	Human-only	0-742 kya
0.064758943222016	Human-only	0-742 kya
0.0769045752798102	Human-only	0-742 kya
0.178611018597741	Human-only	0-742 kya
0.126216738830785	Human-only	0-742 kya
0.15010920895308	Human-only	0-742 kya
0.056208811783327	Human-only	0-742 kya
0.0630529223634489	Human-only	0-742 kya
0.0522029254991494	Human-only	0-742 kya
0.0633668715503408	Human-only	0-742 kya
0.0713628430035345	Human-only	0-742 kya
0.0696353818190227	Human-only	0-742 kya
0.0535609608268184	Human-only	0-742 kya
0.0604149803484806	Human-only	0-742 kya
0.083858910914824	Human-only	0-742 kya
0.109440379023814	Human-only	0-742 kya
0.0980385697008204	Human-only	0-742 kya
0.0507657062657758	Human-only	0-742 kya
0.101300098492198	Human-only	0-742 kya
0.15801340232459	Human-only	0-742 kya
0.166640075554648	Human-only	0-742 kya
0.0972680211134568	Human-only	0-742 kya
0.0707358692730232	Human-only	0-742 kya
0.204722282452912	Human-only	0-742 kya
0.169445932124679	Human-only	0-742 kya
0.08022893016166	Human-only	0-742 kya
0.0989375059196561	Human-only	0-742 kya
0.122663501574857	Human-only	0-742 kya
0.10575306469062	Human-only	0-742 kya
0.055947641222129	Human-only	0-742 kya
0.0862198605392949	Human-only	0-742 kya
0.136022167904757	Human-only	0-742 kya
0.0966887454588322	Human-only	0-742 kya
0.0542883807919107	Human-only	0-742 kya
0.0611354345214335	Human-only	0-742 kya
0.054611042554215	Human-only	0-742 kya
0.0542225183942495	Human-only	0-742 kya
0.107069176146767	Human-only	0-742 kya
0.227024455230487	Human-only	0-742 kya
0.0949463430598129	Human-only	0-742 kya
0.0620321526631824	Human-only	0-742 kya
0.157981490157404	Human-only	0-742 kya
0.101669968261139	Human-only	0-742 kya
0.0547767906939727	Human-only	0-742 kya
0.0543644260142842	Human-only	0-742 kya
0.0557943364280112	Human-only	0-742 kya
0.14695243632816	Human-only	0-742 kya
0.060461557239654	Human-only	0-742 kya
0.0755965453381956	Human-only	0-742 kya
0.054801194247259	Human-only	0-742 kya
0.0591532195355173	Human-only	0-742 kya
0.0632417966014961	Human-only	0-742 kya
0.068614775867718	Human-only	0-742 kya
0.0574453599049449	Human-only	0-742 kya
0.0607783742463817	Human-only	0-742 kya
0.114182953320866	Human-only	0-742 kya
0.0735090724425408	Human-only	0-742 kya
0.146267958599255	Human-only	0-742 kya
0.155221785660139	Human-only	0-742 kya
0.0920916769057673	Human-only	0-742 kya
0.107401091088103	Human-only	0-742 kya
0.0715196986319727	Human-only	0-742 kya
0.0595910330158596	Human-only	0-742 kya
0.0616552350562352	Human-only	0-742 kya
0.065478615726863	Human-only	0-742 kya
0.084064854374197	Human-only	0-742 kya
0.0736057486069992	Human-only	0-742 kya
0.0579964261720711	Human-only	0-742 kya
0.0786191814973922	Human-only	0-742 kya
0.0820223158634236	Human-only	0-742 kya
0.088404588251402	Human-only	0-742 kya
0.063123194898831	Human-only	0-742 kya
0.0615413379370951	Human-only	0-742 kya
0.0856627568662611	Human-only	0-742 kya
0.0812721351602563	Human-only	0-742 kya
0.110106844267185	Human-only	0-742 kya
0.131641123682137	Human-only	0-742 kya
0.0631626480434724	Human-only	0-742 kya
0.0529182814364772	Human-only	0-742 kya
0.0544543754061805	Human-only	0-742 kya
0.0682562140906823	Human-only	0-742 kya
0.0592425875771328	Human-only	0-742 kya
0.0548682523853921	Human-only	0-742 kya
0.0661742580246262	Human-only	0-742 kya
0.0939070153493998	Human-only	0-742 kya
0.078040943862214	Human-only	0-742 kya
0.15561263887109	Human-only	0-742 kya
0.272507359072205	Human-only	0-742 kya
0.195658455467424	Human-only	0-742 kya
0.0645127863578539	Human-only	0-742 kya
0.0599293693017949	Human-only	0-742 kya
0.0873543870200835	Human-only	0-742 kya
0.0895285053552236	Human-only	0-742 kya
0.077072423402389	Human-only	0-742 kya
0.075019531956956	Human-only	0-742 kya
0.057273334880664	Human-only	0-742 kya
0.0637426469848524	Human-only	0-742 kya
0.106916118741755	Human-only	0-742 kya
0.14683641742158	Human-only	0-742 kya
0.147243388758701	Human-only	0-742 kya
0.0713705314367776	Human-only	0-742 kya
0.0907138775913712	Human-only	0-742 kya
0.133276294450195	Human-only	0-742 kya
0.0795979527203756	Human-only	0-742 kya
0.0669264693760611	Human-only	0-742 kya
0.0545646969227632	Human-only	0-742 kya
0.0538894017944093	Human-only	0-742 kya
0.0637814684791512	Human-only	0-742 kya
0.0855148620743933	Human-only	0-742 kya
0.10423080240607	Human-only	0-742 kya
0.0839165057115064	Human-only	0-742 kya
0.158452169465966	Human-only	0-742 kya
0.0830842338947383	Human-only	0-742 kya
0.056337035465878	Human-only	0-742 kya
0.0618918575298409	Human-only	0-742 kya
0.082590002678442	Human-only	0-742 kya
0.0676076009924227	Human-only	0-742 kya
0.066402774098161	Human-only	0-742 kya
0.0510680630741586	Human-only	0-742 kya
0.0590650897878918	Human-only	0-742 kya
0.0519884920101336	Human-only	0-742 kya
0.0738172435487884	Human-only	0-742 kya
0.0741158563067135	Human-only	0-742 kya
0.0623887690645827	Human-only	0-742 kya
0.0573063211516103	Human-only	0-742 kya
0.0529333874162386	Human-only	0-742 kya
0.0552059532183361	Human-only	0-742 kya
0.0610251958571691	Human-only	0-742 kya
0.067608854456339	Human-only	0-742 kya
0.0636814135137698	Human-only	0-742 kya
0.0851760970771648	Human-only	0-742 kya
0.0671790006984015	Human-only	0-742 kya
0.0989574142878229	Human-only	0-742 kya
0.11897457751478	Human-only	0-742 kya
0.0806566440730411	Human-only	0-742 kya
0.059130330949655	Human-only	0-742 kya
0.0583209277199382	Human-only	0-742 kya
0.0533847501028666	Human-only	0-742 kya
0.0531940804589127	Human-only	0-742 kya
0.0740665476423631	Human-only	0-742 kya
0.109148745450926	Human-only	0-742 kya
0.10513349771033	Human-only	0-742 kya
0.103031347176625	Human-only	0-742 kya
0.120521166725538	Human-only	0-742 kya
0.052164344305483	Human-only	0-742 kya
0.054524832042885	Human-only	0-742 kya
0.0740255570474983	Human-only	0-742 kya
0.0835461411603855	Human-only	0-742 kya
0.0963654697985991	Human-only	0-742 kya
0.078655507709213	Human-only	0-742 kya
0.0664323689448004	Human-only	0-742 kya
0.0556932841677409	Human-only	0-742 kya
0.0519494758240603	Human-only	0-742 kya
0.0723073164241988	Human-only	0-742 kya
0.0812263112748294	Human-only	0-742 kya
0.100452207167694	Human-only	0-742 kya
0.0968371786987672	Human-only	0-742 kya
0.182068672307894	Human-only	0-742 kya
0.0540006783039353	Human-only	0-742 kya
0.0554647065956178	Human-only	0-742 kya
0.0573818806491154	Human-only	0-742 kya
0.0704995615360619	Human-only	0-742 kya
0.0715797075598847	Human-only	0-742 kya
0.0591184191443962	Human-only	0-742 kya
0.0593680206929238	Human-only	0-742 kya
0.0583737571683522	Human-only	0-742 kya
0.0564966046441095	Human-only	0-742 kya
0.0989406666723099	Human-only	0-742 kya
0.211761876918255	Human-only	0-742 kya
0.105144688224873	Human-only	0-742 kya
0.0598945432105488	Human-only	0-742 kya
0.0645525555753473	Human-only	0-742 kya
0.0886772712706678	Human-only	0-742 kya
0.0843795521823442	Human-only	0-742 kya
0.0640381783397615	Human-only	0-742 kya
0.0522302604764683	Human-only	0-742 kya
0.0521556665869656	Human-only	0-742 kya
0.0537740105500425	Human-only	0-742 kya
0.0543684937285965	Human-only	0-742 kya
0.301053464845241	Human-only	0-742 kya
0.105865439352035	Human-only	0-742 kya
0.0986438488236157	Human-only	0-742 kya
0.129894819439892	Human-only	0-742 kya
0.114972047158371	Human-only	0-742 kya
0.0780412062758521	Human-only	0-742 kya
0.0599137946491838	Human-only	0-742 kya
0.0730124862293466	Human-only	0-742 kya
0.0693510000657512	Human-only	0-742 kya
0.0674233841035683	Human-only	0-742 kya
0.0994930551564405	Human-only	0-742 kya
0.0865973062297977	Human-only	0-742 kya
0.0595921955326852	Human-only	0-742 kya
0.0514245030987823	Human-only	0-742 kya
0.0634080230870833	Human-only	0-742 kya
0.0660123179425114	Human-only	0-742 kya
0.0597376002417225	Human-only	0-742 kya
0.0611466504852046	Human-only	0-742 kya
0.0766005346752105	Human-only	0-742 kya
0.0651028890225838	Human-only	0-742 kya
0.152589099379467	Human-only	0-742 kya
0.0633982980312151	Human-only	0-742 kya
0.0716189372196215	Human-only	0-742 kya
0.059778153386944	Human-only	0-742 kya
0.0514438001279812	Human-only	0-742 kya
0.0649833286419632	Human-only	0-742 kya
0.0642646509019461	Human-only	0-742 kya
0.0699186220745569	Human-only	0-742 kya
0.067505249168818	Human-only	0-742 kya
0.0629895930794492	Human-only	0-742 kya
0.0929153290652379	Human-only	0-742 kya
0.0668469425062957	Human-only	0-742 kya
0.0561234447890431	Human-only	0-742 kya
0.0545293188562328	Human-only	0-742 kya
0.0969883790911917	Human-only	0-742 kya
0.0681312749325426	Human-only	0-742 kya
0.0679991610401246	Human-only	0-742 kya
0.072493148578496	Human-only	0-742 kya
0.0583709841168069	Human-only	0-742 kya
0.56375303134944	Human-only	0-742 kya
0.0593567944497463	Human-only	0-742 kya
0.080825541440412	Human-only	0-742 kya
0.103302573701483	Human-only	0-742 kya
0.136725524614793	Human-only	0-742 kya
0.0963796280018337	Human-only	0-742 kya
0.077110521827168	Human-only	0-742 kya
0.078230944956933	Human-only	0-742 kya
0.0816739544959989	Human-only	0-742 kya
0.105767015214604	Human-only	0-742 kya
0.0685484999544941	Human-only	0-742 kya
0.0904561686113077	Human-only	0-742 kya
0.0530545743669173	Human-only	0-742 kya
0.0560657458175244	Human-only	0-742 kya
0.0627663482568409	Human-only	0-742 kya
0.0555767460120093	Human-only	0-742 kya
0.0533860630267539	Human-only	0-742 kya
0.0588006723444785	Human-only	0-742 kya
0.0555310790058056	Human-only	0-742 kya
0.0518770044579284	Human-only	0-742 kya
0.061081345347356	Human-only	0-742 kya
0.132262846335512	Human-only	0-742 kya
0.102195515111668	Human-only	0-742 kya
0.0641768823204349	Human-only	0-742 kya
0.0636828059873977	Human-only	0-742 kya
0.193358796674566	Human-only	0-742 kya
0.139822147286467	Human-only	0-742 kya
0.0554384340655435	Human-only	0-742 kya
0.118849272485975	Human-only	0-742 kya
0.198751352538758	Human-only	0-742 kya
0.127562094829998	Human-only	0-742 kya
0.120201275559813	Human-only	0-742 kya
0.0664301066365915	Human-only	0-742 kya
0.0601116670313675	Human-only	0-742 kya
0.070478700413767	Human-only	0-742 kya
0.0580786241073644	Human-only	0-742 kya
0.0711028276902939	Human-only	0-742 kya
0.0807256418575919	Human-only	0-742 kya
0.0631965547532926	Human-only	0-742 kya
0.0598530048172631	Human-only	0-742 kya
0.130916443950003	Human-only	0-742 kya
0.160057987820199	Human-only	0-742 kya
0.0580799776046547	Human-only	0-742 kya
0.0617662223540517	Human-only	0-742 kya
0.0641486124428159	Human-only	0-742 kya
0.0668784521043952	Human-only	0-742 kya
0.0791207987085592	Human-only	0-742 kya
0.079661252120803	Human-only	0-742 kya
0.0580052016921249	Human-only	0-742 kya
0.06763982932973	Human-only	0-742 kya
0.0920795391028087	Human-only	0-742 kya
0.431022976795841	Human-only	0-742 kya
0.355572803636333	Human-only	0-742 kya
0.113406058638021	Human-only	0-742 kya
0.0616575041573611	Human-only	0-742 kya
0.230620072986113	Human-only	0-742 kya
0.319094969138413	Human-only	0-742 kya
0.25959062180227	Human-only	0-742 kya
0.130083848358156	Human-only	0-742 kya
0.0540464821414848	Human-only	0-742 kya
0.0670715238862817	Human-only	0-742 kya
0.146529731285119	Human-only	0-742 kya
0.0881193701548651	Human-only	0-742 kya
0.0683239175209956	Human-only	0-742 kya
0.092588747699527	Human-only	0-742 kya
0.0551423943243087	Human-only	0-742 kya
0.0966932656571254	Human-only	0-742 kya
0.207729367578089	Human-only	0-742 kya
0.209434146133774	Human-only	0-742 kya
0.176146091696218	Human-only	0-742 kya
0.109754823960598	Human-only	0-742 kya
0.0585039612708808	Human-only	0-742 kya
0.0641991479959714	Human-only	0-742 kya
0.112716471467125	Human-only	0-742 kya
0.200993784306498	Human-only	0-742 kya
0.434678051412157	Human-only	0-742 kya
0.0879301804960892	Human-only	0-742 kya
0.0641296907383742	Human-only	0-742 kya
0.0750038464161969	Human-only	0-742 kya
0.141508343187762	Human-only	0-742 kya
0.22765171574932	Human-only	0-742 kya
0.140674052205883	Human-only	0-742 kya
0.0618298963881112	Human-only	0-742 kya
0.0707048044215907	Human-only	0-742 kya
0.239295769019264	Human-only	0-742 kya
0.578168678576254	Human-only	0-742 kya
0.189957559880644	Human-only	0-742 kya
0.140726830444964	Human-only	0-742 kya
0.14721200418298	Human-only	0-742 kya
0.102399935429828	Human-only	0-742 kya
0.0759945572196137	Human-only	0-742 kya
0.0574636177636466	Human-only	0-742 kya
0.0594780649353865	Human-only	0-742 kya
0.110616624462555	Human-only	0-742 kya
0.107954607733184	Human-only	0-742 kya
0.0638587334147847	Human-only	0-742 kya
0.113906123283807	Human-only	0-742 kya
0.0669069081594943	Human-only	0-742 kya
0.0784490571416978	Human-only	0-742 kya
0.0982025139753932	Human-only	0-742 kya
0.0868071354844249	Human-only	0-742 kya
0.0688684075403651	Human-only	0-742 kya
0.0538111798927361	Human-only	0-742 kya
0.0671138948641422	Human-only	0-742 kya
0.0946084350853179	Human-only	0-742 kya
0.0750871990350921	Human-only	0-742 kya
