Species	midT	logNe	medPred	meanPred	hpdi025	hpdi975	hpdi25	hpdi75	seMean	seMedian	se025	se975	Model
Gorilla_beringei_beringei	505858.126902993	4.72331834157726	4.42245159398652	4.42354536697485	3.80704644716358	5.06037385375993	4.22744990154811	4.65287074220368	0.19166893386276	0.10537096049145	1.27411498248212e-08	0.681539421432524	Climate-only
Gorilla_beringei_beringei	505858.126902993	4.72331834157726	4.72462499286305	4.72336523943772	4.22802430061545	5.14748018446188	4.53637027902427	4.86553948583479	0.0591168805481538	0.0280319836827953	1.25309402842871e-07	0.221682986798948	Combined
Giraffa_camelopardalis_antiquorum	505906.9687138	4.30698039254928	4.40634507955092	4.40225710449645	3.94408194399377	4.8663941323004	4.23911891177704	4.55878665401758	0.0656353346549566	0.0301173724104979	1.76526153367913e-07	0.243972745038603	Human-only
Giraffa_camelopardalis_antiquorum	505906.9687138	4.30698039254928	4.5697679236268	4.570161266739	3.96824003973683	5.19914945112107	4.35928898124263	4.77837045564709	0.167550421632295	0.0871505211301059	8.23975262900674e-09	0.60960327454006	Climate-only
Giraffa_camelopardalis_antiquorum	505906.9687138	4.30698039254928	4.48053397339157	4.47288262893186	4.01078163181234	4.93371080587895	4.33053952785326	4.64263455155496	0.086710520914978	0.0452199843817568	2.4905439162791e-07	0.306966332848059	Combined
Lama_guanicoe_guanicoe	506510.959951235	4.84412403865543	4.78972805249167	4.78664908433295	4.29620912675814	5.18612206772976	4.62117942118965	4.92923435191972	0.0557943364280112	0.0265524081601698	2.19379243659932e-09	0.210132996754389	Human-only
Lama_guanicoe_guanicoe	506510.959951235	4.84412403865543	4.90496820658651	4.90913034728643	4.30507884043463	5.51812762796665	4.70516572168817	5.12949542491815	0.10196548261326	0.045616357313264	8.22131472432206e-08	0.38695326227485	Climate-only
Lama_guanicoe_guanicoe	506510.959951235	4.84412403865543	4.66513266593218	4.66635813110066	4.14653388489022	5.16536555324725	4.48243954328304	4.8072658571551	0.0957093318485204	0.0470001251484305	2.01992151606825e-07	0.364252582377974	Combined
Bison_bison_dnaZoo	506615.141900477	4.70848184181195	4.40416944644898	4.41138353776347	3.91282865581738	4.84261928916955	4.26541991922526	4.56795395321447	0.142760109004271	0.0940192391026844	6.72034479408075e-07	0.4608518322628	Human-only
Bison_bison_dnaZoo	506615.141900477	4.70848184181195	4.45791712272597	4.45808209423809	3.83539744878584	5.074631721163	4.23729493399708	4.65856227830738	0.162975590608605	0.0817809769143199	4.58192825264793e-08	0.596157475893666	Climate-only
Bison_bison_dnaZoo	506615.141900477	4.70848184181195	4.61459925226959	4.60870778192196	4.08908934006888	5.06918593110685	4.45439824111562	4.79093903443369	0.073007179172936	0.0327111261448442	1.93683408420586e-06	0.287136878636749	Combined
Rhinoceros_unicornis	506928.719349192	4.57839407159994	4.02468190619092	4.02731232487633	3.56254603521284	4.46508519867929	3.84233576387983	4.16866591605599	0.359407947279883	0.306597226039122	0.000105289915734925	0.907928324175349	Human-only
Rhinoceros_unicornis	506928.719349192	4.57839407159994	4.26952989989987	4.26821663312709	3.65479245918623	4.90598650061317	4.02655443320073	4.45700157093205	0.197678728097159	0.106024678512787	4.63633022834895e-10	0.698457705878618	Climate-only
Rhinoceros_unicornis	506928.719349192	4.57839407159994	4.44742048427963	4.45072080720298	4.00661774143352	4.91102394490682	4.29091027895795	4.60956166201723	0.0716557853612529	0.034342712232187	1.07497784129743e-08	0.272881958676917	Combined
Antilocapra_americana	507466.310163786	4.72756240553176	4.77501510670985	4.77545783669559	4.33529015243449	5.20645857528234	4.61688237795488	4.92771524234187	0.0540949834685529	0.0256068292726022	7.43623450796396e-08	0.205259841668463	Human-only
Antilocapra_americana	507466.310163786	4.72756240553176	4.80997479472434	4.81510540780583	4.18888145858781	5.41749828410665	4.58514216410002	5.01002790624914	0.107453770411745	0.04866358301988	2.83161019077557e-10	0.417822236848257	Climate-only
Antilocapra_americana	507466.310163786	4.72756240553176	4.76827981560888	4.76466074406457	4.26649460091813	5.24014375898407	4.64196949540577	4.97854680600667	0.0636767383325371	0.0304311746429939	4.99977717339156e-08	0.246352965911375	Combined
Ursus_americanus_dnaZoo	507571.825230872	4.3676967862071	4.4083076879925	4.39432160622545	3.93218750984424	4.79842093691217	4.2186973431006	4.52284298479315	0.0516036461636532	0.0237143180799503	2.39173888534714e-06	0.189668329798101	Human-only
Ursus_americanus_dnaZoo	507571.825230872	4.3676967862071	4.48804825560049	4.48238941491767	3.88792276452042	5.10936933492748	4.24786976374296	4.66913500493263	0.112399377571569	0.0514507657666675	4.17635816457927e-10	0.436247285724444	Climate-only
Ursus_americanus_dnaZoo	507571.825230872	4.3676967862071	4.29279910784746	4.29179392973251	3.82929092447784	4.79844046888443	4.12515536447867	4.4481734985563	0.0663284253794144	0.0294509755694251	3.40957874094764e-06	0.256924127041553	Combined
Ursus_arctos_horribilis	509117.767489182	4.62127564871664	4.59575291293933	4.59734110690129	4.1429377823445	5.06325008825174	4.44553220077092	4.76003182683271	0.0570522462480043	0.0267040094148405	4.97661873079258e-08	0.218030550576232	Human-only
Ursus_arctos_horribilis	509117.767489182	4.62127564871664	4.60222443045899	4.60123543773732	3.98129136218435	5.24584985497051	4.37408888102697	4.8015489620037	0.103185276177631	0.0474937949607716	9.72652696933092e-12	0.402258964555004	Climate-only
Ursus_arctos_horribilis	509117.767489182	4.62127564871664	4.60168048036897	4.60196077751165	4.17532289808611	5.14399254093478	4.51043287280484	4.84684708034858	0.0617825924818054	0.0300696911145448	4.88933176911117e-08	0.243903820161975	Combined
Vicugna_pacos_dnaZoo	510296.386790662	5.15727382739662	5.15781797349259	5.15978347973206	4.73028367392901	5.61130729742343	4.98170408958342	5.28465334130329	0.0524013490684228	0.0232815930156657	3.65985006846369e-10	0.198988096191172	Human-only
Vicugna_pacos_dnaZoo	510296.386790662	5.15727382739662	5.22580327075563	5.2260391785997	4.61506721630385	5.83089688884731	5.04086668565939	5.45512642632415	0.100179871236901	0.0454831432375444	1.40097639376054e-09	0.386759334940968	Climate-only
Vicugna_pacos_dnaZoo	510296.386790662	5.15727382739662	5.09275014441796	5.09478226467532	4.66690156288253	5.54832093541724	4.90608079779388	5.23305570238781	0.0600704968557413	0.0294727134589859	5.5857041927947e-07	0.2238545038694	Combined
Pongo_abelii	510674.282424416	5.00851546269237	4.68892792517563	4.69897570781042	4.27470496790658	5.18793100346453	4.53246908278448	4.8354720754057	0.15094142743443	0.103432282120704	5.35750842816973e-06	0.470958262695012	Human-only
Pongo_abelii	510674.282424416	5.00851546269237	4.75692421693698	4.75473897321169	4.13973183398887	5.36534926755203	4.55135616762232	4.9817299227269	0.165512691803232	0.0813301476192313	3.05061199069215e-09	0.603768451753954	Climate-only
Pongo_abelii	510674.282424416	5.00851546269237	4.9985166136209	4.9992957049386	4.53271755636566	5.47657291456915	4.86398627429508	5.19823025252213	0.0623958459702057	0.0284878458607776	7.54301356318309e-08	0.226383647664879	Combined
Capra_aegagrus	510783.821892544	4.60531930320879	4.73693418302705	4.73268667025744	4.31797460030588	5.23856739245649	4.53665360517476	4.85418067370076	0.0705605931715565	0.0318155420712099	1.06439961560908e-08	0.278252318309464	Human-only
Capra_aegagrus	510783.821892544	4.60531930320879	4.76030213948511	4.76466818775492	4.1786527807455	5.41689557073026	4.55934934975223	4.98476374246429	0.125798892821849	0.0572412181330705	2.05911391298916e-09	0.487223430874693	Climate-only
Capra_aegagrus	510783.821892544	4.60531930320879	4.75036713767304	4.74787490948878	4.24008879502277	5.2412037081093	4.57973160253005	4.91632440418322	0.0861488717713174	0.0410851828478398	4.59223920919289e-08	0.347848915745829	Combined
Ovis_vignei	511848.227436455	5.12200698730911	5.14610216629377	5.14203801580865	4.70850273244288	5.61577778218254	4.99412784167148	5.29779494174767	0.0527006560667108	0.025715296787415	7.30170586961592e-08	0.208697813023496	Human-only
Ovis_vignei	511848.227436455	5.12200698730911	5.17401945057944	5.17518144560163	4.59366364274949	5.81920498627539	4.97352808579177	5.39360150069017	0.100786619639377	0.0456277342930114	6.04939081734488e-09	0.388292468041597	Climate-only
Ovis_vignei	511848.227436455	5.12200698730911	4.98594667282432	4.98379224151887	4.52191185302836	5.43963720805147	4.82639328242961	5.15115699056846	0.0760902647738019	0.0365065554132635	5.63918732631878e-10	0.283378471332767	Combined
Oryx_gazella	512307.083716308	4.28888867186743	4.40407746660321	4.40614261632474	3.88661865333065	4.87399308340575	4.2483500590143	4.60732993290325	0.0816739544959989	0.03823355261608	7.4926186529856e-08	0.292831509149096	Human-only
Oryx_gazella	512307.083716308	4.28888867186743	4.58848982006321	4.59076119923602	3.9650753704356	5.23701567666235	4.37428411970782	4.79884186563781	0.194827902006214	0.104793051712828	6.27973676053031e-08	0.693609222536397	Climate-only
Oryx_gazella	512307.083716308	4.28888867186743	4.12145456788075	4.13090428500008	3.66832304444814	4.63900889624277	3.99237920990131	4.34007425268786	0.087553958595569	0.0454089691903272	5.50835823850034e-08	0.330090413294301	Combined
Ovis_nivicola_lydekkeri	512313.621942217	5.0546347869885	4.33252791775809	4.33342725097843	3.84424775341703	4.81246036619583	4.22860832739659	4.54342370388259	0.578168678576254	0.521439234147595	0.000247008096682588	1.28693370778143	Human-only
Ovis_nivicola_lydekkeri	512313.621942217	5.0546347869885	4.59173325283404	4.59178355223201	3.96283266081349	5.25482027399802	4.36440744091327	4.81306835459928	0.324660626285942	0.217381105052521	2.08691220716321e-08	1.01902927883176	Climate-only
Ovis_nivicola_lydekkeri	512313.621942217	5.0546347869885	4.94077823130613	4.93139332655672	4.45015810204922	5.42485776243764	4.77463984931871	5.10493731083847	0.0775655050810794	0.0343310293000261	9.06597857967903e-07	0.282828659761017	Combined
Kobus_ellipsiprymnus	512429.276332796	4.77869709083252	4.86828356754785	4.86348456766241	4.35491887804282	5.3068725227398	4.70437318122733	5.02120313941911	0.064758943222016	0.0308779650449601	9.27858557190419e-08	0.260007847924909	Human-only
Kobus_ellipsiprymnus	512429.276332796	4.77869709083252	4.88919245023276	4.89500462319888	4.30933300130474	5.51995651219332	4.67531735457861	5.08663255704985	0.109751544821763	0.0498970637995383	7.41898973170014e-10	0.424288013348229	Climate-only
Kobus_ellipsiprymnus	512429.276332796	4.77869709083252	4.73653967679829	4.74634857925428	4.30863267681734	5.20697684343908	4.57512116866548	4.89173583049878	0.0564782122861358	0.0270677695768747	2.74467770902466e-10	0.211628600229594	Combined
Syncerus_caffer	512558.743373632	4.8814034833318	5.06641457771114	5.06932078737412	4.63252337545591	5.53234323055433	4.88930325144718	5.20785518054628	0.089740097214596	0.0462311041103321	6.20526275321515e-10	0.323064109040893	Human-only
Syncerus_caffer	512558.743373632	4.8814034833318	5.11778732028827	5.11631166914466	4.50962121759502	5.76215142111905	4.93138703189552	5.35719564952138	0.157077240801593	0.0774802882890869	4.6712057035406e-09	0.574045551761893	Climate-only
Syncerus_caffer	512558.743373632	4.8814034833318	4.91723780219253	4.91487332391808	4.48766483048283	5.38584918999007	4.75291452190632	5.06655866526487	0.0566428899673416	0.0265393255569352	1.22895096771111e-07	0.230183793984157	Combined
Kobus_leche_leche	512688.644175822	4.74871998228958	4.91416096804861	4.91159873061867	4.40328685614348	5.34240567292773	4.79148391160736	5.11123007282568	0.083858910914824	0.0403603388429701	3.0036856625872e-08	0.324368237771502	Human-only
Kobus_leche_leche	512688.644175822	4.74871998228958	4.90001958599334	4.90283829504564	4.30399127491909	5.53713651530985	4.70110721552548	5.117532518689	0.12289635891924	0.0559699878111524	2.42729397571083e-09	0.481226748025103	Climate-only
Kobus_leche_leche	512688.644175822	4.74871998228958	4.73640721849769	4.73478557454499	4.27147797692797	5.26982854374554	4.62686673798853	4.96781932932384	0.0683065927149687	0.0305012238187696	2.47509147165917e-07	0.252927298292269	Combined
Rangifer_tarandus_tarandus	513104.902381293	4.77278976982853	4.69500729567236	4.69679269387292	4.21726548536068	5.19481584869516	4.55877921500742	4.87893346172122	0.064834017862269	0.0287920456404026	2.56140039599212e-07	0.265382660797426	Human-only
Rangifer_tarandus_tarandus	513104.902381293	4.77278976982853	4.85679332459787	4.85551842041256	4.2475517113797	5.47014233510864	4.64004435951745	5.0599512295694	0.105122122973542	0.0483993111487934	7.66368415672528e-10	0.404188742598971	Climate-only
Rangifer_tarandus_tarandus	513104.902381293	4.77278976982853	4.37036692206903	4.36650432771025	3.84634866811816	4.83658059107694	4.22383081413114	4.54439178974662	0.2274804623862	0.161944213899384	3.09213971078036e-08	0.685692737464899	Combined
Ursus_thibetanus_japonicus	513348.318344484	4.52895185385967	4.16401750276238	4.17402473406778	3.69514980725511	4.61929371348284	3.98994532685782	4.30517427652756	0.182920181479359	0.133431325307293	8.28703574821027e-07	0.539652254736325	Human-only
Ursus_thibetanus_japonicus	513348.318344484	4.52895185385967	4.16493252692852	4.16505014602996	3.53851113964983	4.79269786090629	3.95080979075574	4.3863242047728	0.236322122428574	0.137657334193439	1.12934852454318e-11	0.801484776431117	Climate-only
Ursus_thibetanus_japonicus	513348.318344484	4.52895185385967	4.3512185228206	4.35901102119825	3.89059625755356	4.85807330042187	4.19591507421807	4.53802482790023	0.0927673110378145	0.0476096884844991	2.18375772206413e-12	0.334697944516129	Combined
Macropus_giganteus_dnaZoo	517276.909730632	4.82924438629131	4.91311210202073	4.9168579047	4.45622205830791	5.36598364031726	4.74212401584477	5.05144839850375	0.0637426469848524	0.0289626193248859	1.91395433686473e-07	0.246309977735574	Human-only
Macropus_giganteus_dnaZoo	517276.909730632	4.82924438629131	4.9960299369636	4.99743510514532	4.34993529471305	5.6014585005159	4.79291007562936	5.22055990749674	0.130600588909484	0.060734763374056	2.10486630600104e-11	0.494791981088301	Climate-only
Macropus_giganteus_dnaZoo	517276.909730632	4.82924438629131	5.08644233426249	5.07961470982339	4.58817748269638	5.59021332398591	4.96124127032566	5.31573704385555	0.131187882854883	0.0730252258621957	1.05360664071632e-06	0.446590809410251	Combined
Bos_taurus	517793.393425717	4.63777309774853	4.49686470783576	4.49691790971183	4.00399304122955	4.94517029186099	4.36626011586316	4.69293739739217	0.0772250504599168	0.0351374704962613	1.09024140951936e-06	0.285718249480115	Human-only
Bos_taurus	517793.393425717	4.63777309774853	4.5234719594375	4.52515577897491	3.90426912966018	5.12904341924751	4.2939477313203	4.71821761400152	0.111824476743163	0.0517075672656112	4.88364942022044e-08	0.422472600893251	Climate-only
Bos_taurus	517793.393425717	4.63777309774853	4.44408095441026	4.44140626956519	3.97683900223941	4.88145064921595	4.29447083740066	4.60901753759434	0.095827113451137	0.0484918255371162	1.10138025920617e-11	0.368336374860057	Combined
Giraffa_tippelskirchi	519481.533788709	4.48875932847697	4.43150527657628	4.42484170974317	3.95052841148442	4.85641482640432	4.30474550958973	4.60425625059425	0.0576691708938694	0.0238164483642791	9.1705941527445e-08	0.229531108506287	Human-only
Giraffa_tippelskirchi	519481.533788709	4.48875932847697	4.43502606463133	4.4384219611268	3.83837194813328	5.07449791122574	4.25361525599699	4.67305204667787	0.100783096589504	0.0448659518849623	5.03203484847761e-09	0.385795953731937	Climate-only
Giraffa_tippelskirchi	519481.533788709	4.48875932847697	4.37302980100686	4.37085895813025	3.90773906224386	4.85397417537144	4.21856565657207	4.55032731950019	0.0754396650698372	0.0373053503355069	6.6843360514385e-08	0.306439671816804	Combined
Gorilla_gorilla_diehli	520052.257947198	4.58406584956537	4.58187232702706	4.58664437427688	4.13817998126201	5.0957022048972	4.42795087884144	4.7465890552517	0.0596568132753474	0.0260734732441358	6.23577310061041e-08	0.230988813716357	Human-only
Gorilla_gorilla_diehli	520052.257947198	4.58406584956537	4.63130319065886	4.63660305417255	4.02514299008562	5.26733318385267	4.43566128821523	4.87560022424155	0.107754942164268	0.0493218161769993	6.31069675483157e-12	0.410848018088072	Climate-only
Gorilla_gorilla_diehli	520052.257947198	4.58406584956537	4.52171752647938	4.52363419720656	4.02601834135229	5.04273058014905	4.32085434420343	4.65220203253175	0.0695611232300243	0.0299885031300379	4.92794476302502e-08	0.270244109410424	Combined
Odocoileus_hemionus_sitkensis	522461.270880666	4.53702966662172	4.70715154094072	4.70620800107312	4.25708613234671	5.15501270424383	4.58024863196384	4.88398964191339	0.0812263112748294	0.0420040187832158	1.34740021044136e-08	0.313494057958615	Human-only
Odocoileus_hemionus_sitkensis	522461.270880666	4.53702966662172	4.73620366658505	4.73407452207391	4.14465739579224	5.35822285738208	4.54047291090059	4.94314854469742	0.133303020127992	0.0636814755111782	2.53345332616248e-09	0.511957970947595	Climate-only
Odocoileus_hemionus_sitkensis	522461.270880666	4.53702966662172	4.58123295439711	4.59163014824716	4.10970640113956	5.10589277671135	4.45197964868371	4.76701687561822	0.0627064783239473	0.0273157508810835	4.33511547795599e-12	0.254576462301219	Combined
Tragelaphus_spekii	523611.056107564	4.87808950446984	4.95624529798289	4.95987745504719	4.5152218091339	5.43686202531609	4.73988672543296	5.05286412480328	0.0615667620114329	0.0256703814595873	2.22972427464642e-08	0.25110588408928	Human-only
Tragelaphus_spekii	523611.056107564	4.87808950446984	4.97248702040166	4.97861124895704	4.36357813067236	5.57339810486831	4.77277051305906	5.18590823561477	0.107204981665475	0.0472039677238406	8.53338945523849e-13	0.412735674298275	Climate-only
Tragelaphus_spekii	523611.056107564	4.87808950446984	4.76256510534533	4.76288138309913	4.30642765160259	5.20512284306322	4.52631292034292	4.85737378782772	0.0689994674239711	0.0333475359333797	2.5109655437552e-07	0.259498228885937	Combined
Tapirus_indicus_dnaZoo	523794.076184275	4.35958418919589	4.29964793228403	4.29023957682069	3.8002339001218	4.72555460470816	4.14342203870743	4.44624017348	0.0608823499852181	0.0252667004085814	6.92095463788432e-10	0.239022448839253	Human-only
Tapirus_indicus_dnaZoo	523794.076184275	4.35958418919589	4.27946534546279	4.27239366324968	3.61601458991096	4.87042802020433	4.10030732975121	4.5393409031364	0.111359180383053	0.0509499624481195	2.75708518503502e-19	0.437448617327092	Climate-only
Tapirus_indicus_dnaZoo	523794.076184275	4.35958418919589	4.31659895561574	4.31400025009483	3.79502986588561	4.8030077689297	4.15566234858744	4.4951285505851	0.0683345034893722	0.0304465356300973	5.48810819288892e-07	0.269395974014611	Combined
Ursus_maritimus_dnaZoo	524470.388782524	4.53046233217655	3.96786195945715	3.96832015681093	3.47709748475114	4.41701746389211	3.84460982603579	4.16095365542616	0.372061032305542	0.316519179405522	6.27305759320924e-05	0.932497347126121	Human-only
Ursus_maritimus_dnaZoo	524470.388782524	4.53046233217655	4.08449476758605	4.08620347436189	3.47215260770774	4.67772168278846	3.8671662848464	4.28704909144269	0.293461354091249	0.200488342229663	1.11312104124959e-09	0.90911401652622	Climate-only
Ursus_maritimus_dnaZoo	524470.388782524	4.53046233217655	4.10594513114267	4.10347882253688	3.66639099821344	4.57741269625294	3.93233682349208	4.25878059181681	0.241571100515681	0.180214884454264	2.84754171057085e-07	0.663177669755875	Combined
Rangifer_tarandus_caribou	524497.557652773	4.92650148436341	4.98567442487413	4.98199480535181	4.54179826300325	5.42846334041901	4.8288957736904	5.14993450718488	0.0593420632089992	0.0279928658118186	1.15896502305285e-08	0.224401217867777	Human-only
Rangifer_tarandus_caribou	524497.557652773	4.92650148436341	4.93948568824352	4.9383594494151	4.33460649161413	5.54201361151292	4.74187122508545	5.1614060282712	0.0966842796669999	0.0451780108730747	6.37272946429956e-10	0.369825740305477	Climate-only
Rangifer_tarandus_caribou	524497.557652773	4.92650148436341	4.62587048042964	4.63408032522654	4.16990365260866	5.13692780693259	4.5153355443489	4.8313250762821	0.147823388885475	0.0934668074462471	2.38942097475723e-10	0.46870074443353	Combined
Puma_concolor_dnaZoo	524553.095651613	4.66237005373126	4.73931520008864	4.72786633247141	4.19944517267771	5.12960749488069	4.58705703252605	4.91671106169257	0.0634547220178679	0.0316532487531409	4.32030179047366e-09	0.218310826411865	Human-only
Puma_concolor_dnaZoo	524553.095651613	4.66237005373126	4.80486013879076	4.80384332535226	4.1884438155119	5.42389119810853	4.56389706310173	4.98700725035745	0.120222559109785	0.054400483426598	3.73172681729216e-08	0.466073388350887	Climate-only
Puma_concolor_dnaZoo	524553.095651613	4.66237005373126	4.62922748461539	4.62769048839595	4.11868658013459	5.11917788879056	4.49361855827042	4.81873339427981	0.0642254444389226	0.0269632491292696	5.58860567443326e-09	0.254647748869123	Combined
Aepyceros_melampus	526010.661982046	4.85723158417509	4.69021022741244	4.69691651036435	4.22515151696477	5.20542254611896	4.58390354633082	4.91884014882976	0.0905899148911441	0.0420280380269508	4.94092257897271e-09	0.34963970530795	Human-only
Aepyceros_melampus	526010.661982046	4.85723158417509	4.55529161120848	4.5578533548493	3.9367411703963	5.19464115036775	4.34716623622625	4.77488919598388	0.193395335925417	0.105532047249015	1.49406082273531e-09	0.694267325483736	Climate-only
Aepyceros_melampus	526010.661982046	4.85723158417509	4.85607796770012	4.85572712749092	4.39714849331332	5.3902282538094	4.71193985227519	5.04940527502179	0.0660290598719357	0.0298625289892471	2.61821476087852e-09	0.26242495156178	Combined
Tapirus_terrestris_dnaZoo	528490.709580002	4.75399798031239	4.8760329455872	4.88763534693313	4.47184953332718	5.34007138654853	4.70848762199065	5.00494955384441	0.0685195298871509	0.0309247436457768	4.38075218928538e-09	0.263624433572755	Human-only
Tapirus_terrestris_dnaZoo	528490.709580002	4.75399798031239	4.96433205868852	4.96329383176486	4.34334474522817	5.58929037635145	4.71704243509326	5.13202113736668	0.143763055380236	0.0690279990336122	3.02664680018897e-11	0.559821379863864	Climate-only
Tapirus_terrestris_dnaZoo	528490.709580002	4.75399798031239	4.77411174181119	4.77780681691365	4.2784443210112	5.22397473325658	4.63472262850623	4.94224258629455	0.0592578731626981	0.0262970374381567	5.56200573181194e-08	0.225942919346532	Combined
Equus_asinus	528563.993135244	4.33311379757546	4.54804887178776	4.54069214657259	4.07374070185849	5.00071734582622	4.36853345060808	4.70013430622829	0.10194098366235	0.055274090829333	1.72331748489884e-07	0.363238306401743	Human-only
Equus_asinus	528563.993135244	4.33311379757546	4.3631594548193	4.36762176161852	3.72742289755941	5.047025253085	4.16184546148151	4.61474279826072	0.11570167994519	0.0522860108440875	4.97446592682614e-09	0.452794304155948	Climate-only
Equus_asinus	528563.993135244	4.33311379757546	4.33951343783182	4.33476946450194	3.84926599087109	4.82530624754438	4.19950729017791	4.51525072284332	0.0593768924120204	0.0259153852444176	6.09198732213989e-08	0.242253407806406	Combined
Catagonus_wagneri	529754.77420433	4.34361816290855	4.47788209695167	4.48710648079337	4.05217687485344	4.96823371369516	4.32753685891003	4.63178970648027	0.0741143339089976	0.0330175259580352	3.25752857717572e-10	0.286841217694065	Human-only
Catagonus_wagneri	529754.77420433	4.34361816290855	4.49835088848132	4.50058800831904	3.88367410059347	5.10787365953156	4.28511636810397	4.70215169748845	0.122326539001978	0.0558672432350714	2.36978126572297e-09	0.474195247438984	Climate-only
Catagonus_wagneri	529754.77420433	4.34361816290855	4.35612165276072	4.35923069090436	3.88044901990035	4.80899347092269	4.1860254923772	4.52435234911424	0.0616419708447818	0.029603343516422	2.36222022660801e-08	0.216574177309258	Combined
Odocoileus_virginianus_borealis	530214.877955565	5.37488225061231	5.40585822996754	5.40974292990596	4.93463460013732	5.8614002211852	5.27185392290968	5.57015122392815	0.0564966046441095	0.0232067213707654	3.82293132522105e-09	0.222557335239027	Human-only
Odocoileus_virginianus_borealis	530214.877955565	5.37488225061231	5.53596099951951	5.53380145129376	4.90839335895572	6.15872114781594	5.34842963282522	5.76903937003752	0.12670060910817	0.0591682102674229	5.51004684650112e-12	0.487582539030811	Climate-only
Odocoileus_virginianus_borealis	530214.877955565	5.37488225061231	5.39614728399904	5.39015040978107	4.92275567278685	5.79075172136194	5.24331446867727	5.53870686902797	0.051167652026615	0.0224378953349411	6.6360289650586e-07	0.199310812529858	Combined
Bos_indicus	530451.686319591	4.89530563636775	5.18770041277983	5.18290382662507	4.74121721813851	5.63319411016229	4.99151336026097	5.31505944202759	0.137735344075281	0.0893497346355151	6.63521894894938e-10	0.446603200650768	Human-only
Bos_indicus	530451.686319591	4.89530563636775	5.23054865429234	5.22951430175783	4.60808485057668	5.848072179553	5.00206291291451	5.42815478027269	0.21146267673299	0.11970350377181	3.23697289983757e-09	0.726654372918405	Climate-only
Bos_indicus	530451.686319591	4.89530563636775	5.08902977691599	5.088824718911	4.58903986763363	5.53912419317027	4.9684818734902	5.27875335270836	0.0968737778926545	0.0476848857134653	4.68156667951681e-07	0.370892888566413	Combined
Rangifer_tarandus_sibiricus	530583.489957844	4.88237349051687	5.09576566001502	5.08954404132658	4.65717932536142	5.57650075206718	4.94864116785013	5.24277032804632	0.097244835447529	0.053528022595526	1.17798848767277e-08	0.372220625020528	Human-only
Rangifer_tarandus_sibiricus	530583.489957844	4.88237349051687	5.0090209966082	5.00808122901685	4.38580448407149	5.61348406703254	4.78934173390231	5.20272903884467	0.111867914174035	0.0498307949748153	1.74784919968013e-10	0.428152326287437	Climate-only
Rangifer_tarandus_sibiricus	530583.489957844	4.88237349051687	4.29148236485609	4.29268773235883	3.80636937762209	4.75647771920956	4.0895350418172	4.41113099516066	0.405628871802338	0.349152323715201	3.8769662267454e-05	1.00188190479164	Combined
Alces_americanus	531228.887371464	4.46055799734575	4.30014692102179	4.29870569834493	3.88278260482725	4.81049459945332	4.17755866519353	4.47204941538093	0.0822529730759145	0.0387184141745626	1.25358246934489e-07	0.325328627491819	Human-only
Alces_americanus	531228.887371464	4.46055799734575	4.22443562933517	4.21954355917685	3.59267197086492	4.8765775500104	4.01884342883325	4.45167397667981	0.164911717127654	0.0788403836720553	3.00206804086253e-10	0.627642758786718	Climate-only
Alces_americanus	531228.887371464	4.46055799734575	4.31220364373055	4.30763745403028	3.80895845774345	4.77442263203172	4.17692472984073	4.50324090769054	0.0849710637589799	0.0371031127270873	9.41289769059328e-08	0.328944389182266	Combined
Capra_sibirica	531526.161268924	4.72892477603037	4.90113373699044	4.90070538403077	4.46254654283788	5.34329269684773	4.72417743861433	5.02814376940489	0.0824373628423287	0.0409056137328249	4.6120650424454e-08	0.291500369384837	Human-only
Capra_sibirica	531526.161268924	4.72892477603037	4.91582979931615	4.91115330338183	4.27474999596995	5.51896352581278	4.74120478002321	5.16972186357351	0.134788889026345	0.0663741036545764	1.67700383820786e-09	0.50668706540972	Climate-only
Capra_sibirica	531526.161268924	4.72892477603037	4.82738385353955	4.83308127849183	4.40024943499714	5.30359891306522	4.70324556488152	5.02736355178554	0.0672574889412438	0.0345160269069962	2.90136172669398e-07	0.245976777342702	Combined
Cervus_nippon	531911.030447897	4.61537160230636	4.95626482813492	4.95596685142425	4.52103617556047	5.39339549406774	4.8414528913274	5.14956621132811	0.171573284073721	0.117634754320142	3.15803691754117e-07	0.540893589720716	Human-only
Cervus_nippon	531911.030447897	4.61537160230636	4.94446795338492	4.94372868579249	4.33849047054483	5.55807128762587	4.75054999771178	5.17164931418071	0.204304715525406	0.116514318708874	6.43495743018232e-09	0.715338698550003	Climate-only
Cervus_nippon	531911.030447897	4.61537160230636	4.61903143181871	4.61777478479867	4.18166635518164	5.10234133975288	4.47546389407666	4.78831213198464	0.0549038242711796	0.0247557416125352	2.36217624689598e-08	0.225098298055725	Combined
Elephas_maximus	532489.874350406	3.87565513952261	3.58922822346365	3.58685822559395	3.12663359898905	3.99902363189671	3.44437823950351	3.74133902258975	0.134910507684277	0.0840118310893508	2.04779478751844e-09	0.440232036442011	Human-only
Elephas_maximus	532489.874350406	3.87565513952261	3.71845012268896	3.71977258594431	3.05412714438515	4.29214021734157	3.51605796909909	3.93002838139235	0.121558464387577	0.0557775956207931	1.77840609110289e-09	0.467275099456814	Climate-only
